2D/3D B M d delta AcceptanceProbability NumberOfPerturbations
3 50 200 4.5 131 0.292400 100000
3 50 200 4.5 132 0.288860 100000
3 50 200 4.5 133 0.290960 100000
3 50 200 4.5 134 0.286670 100000
3 50 200 4.5 135 0.287100 100000
3 50 200 4.5 136 0.284370 100000
3 50 200 4.5 137 0.281760 100000
3 50 200 4.5 138 0.281220 100000
3 50 200 4.5 139 0.278580 100000
3 50 200 4.5 140 0.276000 100000
3 50 200 4.5 141 0.276060 100000
3 50 200 4.5 142 0.276030 100000
3 50 200 4.5 143 0.270580 100000
3 50 200 4.5 144 0.274240 100000
3 50 200 4.5 145 0.267550 100000
3 50 200 4.5 146 0.264350 100000
3 50 200 4.5 147 0.266420 100000
3 50 200 4.5 148 0.264240 100000
3 50 200 4.5 149 0.261580 100000
3 50 200 4.5 150 0.261460 100000
3 50 200 4.5 151 0.260540 100000
3 50 200 4.5 152 0.256970 100000
3 50 200 4.5 153 0.257480 100000
3 50 200 4.5 154 0.254620 100000
3 50 200 4.5 155 0.253990 100000
3 50 200 4.5 156 0.252530 100000
3 50 200 4.5 157 0.256350 100000
3 50 200 4.5 158 0.250950 100000
3 50 200 4.5 159 0.251500 100000
3 50 200 4.5 160 0.248400 100000
3 50 200 4.5 161 0.245140 100000
3 50 200 4.5 162 0.245140 100000
3 50 200 4.5 163 0.244570 100000
3 50 200 4.5 164 0.242080 100000
3 50 200 4.5 165 0.242750 100000
3 50 200 4.5 166 0.239620 100000
3 50 200 4.5 167 0.241260 100000
3 50 200 4.5 168 0.239840 100000
3 50 200 4.5 169 0.238090 100000
3 50 200 4.5 170 0.236720 100000
3 50 200 4.5 171 0.235450 100000
3 50 200 4.5 172 0.234450 100000
3 50 200 4.5 173 0.230620 100000
3 50 200 4.5 174 0.231520 100000
3 50 200 4.5 175 0.228930 100000
3 50 200 4.5 176 0.230610 100000
3 50 200 4.5 177 0.229530 100000
3 50 200 4.5 178 0.229660 100000
3 50 200 4.5 179 0.228520 100000
3 50 200 4.5 180 0.229030 100000
3 50 200 4.6 0 1.000000 100000
3 50 200 4.6 1 0.998210 100000
3 50 200 4.6 2 0.991310 100000
3 50 200 4.6 3 0.981050 100000
3 50 200 4.6 4 0.969760 100000
3 50 200 4.6 5 0.960620 100000
3 50 200 4.6 6 0.949630 100000
3 50 200 4.6 7 0.938450 100000
3 50 200 4.6 8 0.927780 100000
3 50 200 4.6 9 0.918310 100000
3 50 200 4.6 10 0.907640 100000
3 50 200 4.6 11 0.896480 100000
3 50 200 4.6 12 0.887990 100000
3 50 200 4.6 13 0.876520 100000
3 50 200 4.6 14 0.866860 100000
3 50 200 4.6 15 0.860060 100000
3 50 200 4.6 16 0.851080 100000
3 50 200 4.6 17 0.839210 100000
3 50 200 4.6 18 0.830130 100000
3 50 200 4.6 19 0.821280 100000
3 50 200 4.6 20 0.811560 100000
3 50 200 4.6 21 0.805150 100000
3 50 200 4.6 22 0.792640 100000
3 50 200 4.6 23 0.788170 100000
3 50 200 4.6 24 0.778240 100000
3 50 200 4.6 25 0.770520 100000
3 50 200 4.6 26 0.759650 100000
3 50 200 4.6 27 0.753170 100000
3 50 200 4.6 28 0.747520 100000
3 50 200 4.6 29 0.733770 100000
3 50 200 4.6 30 0.728660 100000
3 50 200 4.6 31 0.720540 100000
3 50 200 4.6 32 0.710290 100000
3 50 200 4.6 33 0.701280 100000
3 50 200 4.6 34 0.697340 100000
3 50 200 4.6 35 0.685480 100000
3 50 200 4.6 36 0.678330 100000
3 50 200 4.6 37 0.672650 100000
3 50 200 4.6 38 0.661410 100000
3 50 200 4.6 39 0.658330 100000
3 50 200 4.6 40 0.648680 100000
3 50 200 4.6 41 0.643550 100000
3 50 200 4.6 42 0.637430 100000
3 50 200 4.6 43 0.629320 100000
3 50 200 4.6 44 0.621980 100000
3 50 200 4.6 45 0.612350 100000
3 50 200 4.6 46 0.608570 100000
3 50 200 4.6 47 0.600490 100000
3 50 200 4.6 48 0.593540 100000
3 50 200 4.6 49 0.589520 100000
3 50 200 4.6 50 0.582270 100000
3 50 200 4.6 51 0.573690 100000
3 50 200 4.6 52 0.571870 100000
3 50 200 4.6 53 0.565380 100000
3 50 200 4.6 54 0.555670 100000
3 50 200 4.6 55 0.552380 100000
3 50 200 4.6 56 0.547960 100000
3 50 200 4.6 57 0.543040 100000
3 50 200 4.6 58 0.535360 100000
3 50 200 4.6 59 0.528570 100000
3 50 200 4.6 60 0.522840 100000
3 50 200 4.6 61 0.519780 100000
3 50 200 4.6 62 0.510710 100000
3 50 200 4.6 63 0.506670 100000
3 50 200 4.6 64 0.500480 100000
3 50 200 4.6 65 0.498200 100000
3 50 200 4.6 66 0.489980 100000
3 50 200 4.6 67 0.486600 100000
3 50 200 4.6 68 0.483620 100000
3 50 200 4.6 69 0.478390 100000
3 50 200 4.6 70 0.473520 100000
3 50 200 4.6 71 0.466360 100000
3 50 200 4.6 72 0.466520 100000
3 50 200 4.6 73 0.461400 100000
3 50 200 4.6 74 0.453550 100000
3 50 200 4.6 75 0.453260 100000
3 50 200 4.6 76 0.443920 100000
3 50 200 4.6 77 0.442830 100000
3 50 200 4.6 78 0.437940 100000
3 50 200 4.6 79 0.436900 100000
3 50 200 4.6 80 0.433310 100000
3 50 200 4.6 81 0.429740 100000
3 50 200 4.6 82 0.423050 100000
3 50 200 4.6 83 0.421120 100000
3 50 200 4.6 84 0.417510 100000
3 50 200 4.6 85 0.409180 100000
3 50 200 4.6 86 0.407170 100000
3 50 200 4.6 87 0.406030 100000
3 50 200 4.6 88 0.403780 100000
3 50 200 4.6 89 0.401020 100000
3 50 200 4.6 90 0.395060 100000
3 50 200 4.6 91 0.392090 100000
3 50 200 4.6 92 0.391640 100000
3 50 200 4.6 93 0.384920 100000
3 50 200 4.6 94 0.381180 100000
3 50 200 4.6 95 0.381090 100000
3 50 200 4.6 96 0.380280 100000
3 50 200 4.6 97 0.378930 100000
3 50 200 4.6 98 0.374710 100000
3 50 200 4.6 99 0.368040 100000
3 50 200 4.6 100 0.365660 100000
3 50 200 4.6 101 0.363880 100000
3 50 200 4.6 102 0.359330 100000
3 50 200 4.6 103 0.353970 100000
3 50 200 4.6 104 0.355320 100000
3 50 200 4.6 105 0.351980 100000
3 50 200 4.6 106 0.348450 100000
3 50 200 4.6 107 0.347330 100000
3 50 200 4.6 108 0.342470 100000
3 50 200 4.6 109 0.340640 100000
3 50 200 4.6 110 0.336370 100000
3 50 200 4.6 111 0.336070 100000
3 50 200 4.6 112 0.333440 100000
3 50 200 4.6 113 0.332940 100000
3 50 200 4.6 114 0.327550 100000
3 50 200 4.6 115 0.330780 100000
3 50 200 4.6 116 0.325660 100000
3 50 200 4.6 117 0.323700 100000
3 50 200 4.6 118 0.320980 100000
3 50 200 4.6 119 0.321020 100000
3 50 200 4.6 120 0.318860 100000
3 50 200 4.6 121 0.312010 100000
3 50 200 4.6 122 0.311410 100000
3 50 200 4.6 123 0.309730 100000
3 50 200 4.6 124 0.307640 100000
3 50 200 4.6 125 0.304840 100000
3 50 200 4.6 126 0.302230 100000
3 50 200 4.6 127 0.302420 100000
3 50 200 4.6 128 0.299960 100000
3 50 200 4.6 129 0.299010 100000
3 50 200 4.6 130 0.296260 100000
3 50 200 4.6 131 0.292770 100000
3 50 200 4.6 132 0.293560 100000
3 50 200 4.6 133 0.289530 100000
3 50 200 4.6 134 0.289340 100000
3 50 200 4.6 135 0.286830 100000
3 50 200 4.6 136 0.286480 100000
3 50 200 4.6 137 0.283550 100000
3 50 200 4.6 138 0.283540 100000
3 50 200 4.6 139 0.281780 100000
3 50 200 4.6 140 0.279870 100000
3 50 200 4.6 141 0.274950 100000
3 50 200 4.6 142 0.273780 100000
3 50 200 4.6 143 0.274800 100000
3 50 200 4.6 144 0.274770 100000
3 50 200 4.6 145 0.270580 100000
3 50 200 4.6 146 0.269750 100000
3 50 200 4.6 147 0.266430 100000
3 50 200 4.6 148 0.266310 100000
3 50 200 4.6 149 0.265820 100000
3 50 200 4.6 150 0.265380 100000
3 50 200 4.6 151 0.264600 100000
3 50 200 4.6 152 0.259920 100000
3 50 200 4.6 153 0.259360 100000
3 50 200 4.6 154 0.258330 100000
3 50 200 4.6 155 0.258970 100000
3 50 200 4.6 156 0.256450 100000
3 50 200 4.6 157 0.255670 100000
3 50 200 4.6 158 0.252240 100000
3 50 200 4.6 159 0.250050 100000
3 50 200 4.6 160 0.251300 100000
3 50 200 4.6 161 0.247700 100000
3 50 200 4.6 162 0.249530 100000
3 50 200 4.6 163 0.250460 100000
3 50 200 4.6 164 0.246060 100000
3 50 200 4.6 165 0.243390 100000
3 50 200 4.6 166 0.245650 100000
3 50 200 4.6 167 0.243560 100000
3 50 200 4.6 168 0.242190 100000
3 50 200 4.6 169 0.236670 100000
3 50 200 4.6 170 0.237600 100000
3 50 200 4.6 171 0.237010 100000
3 50 200 4.6 172 0.238530 100000
3 50 200 4.6 173 0.235820 100000
3 50 200 4.6 174 0.232840 100000
3 50 200 4.6 175 0.236830 100000
3 50 200 4.6 176 0.231510 100000
3 50 200 4.6 177 0.234000 100000
3 50 200 4.6 178 0.230970 100000
3 50 200 4.6 179 0.231850 100000
3 50 200 4.6 180 0.224720 100000
3 50 200 4.7 0 1.000000 100000
3 50 200 4.7 1 0.998560 100000
3 50 200 4.7 2 0.990350 100000
3 50 200 4.7 3 0.981680 100000
3 50 200 4.7 4 0.970430 100000
3 50 200 4.7 5 0.960580 100000
3 50 200 4.7 6 0.948940 100000
3 50 200 4.7 7 0.935920 100000
3 50 200 4.7 8 0.927620 100000
3 50 200 4.7 9 0.918720 100000
3 50 200 4.7 10 0.908600 100000
3 50 200 4.7 11 0.898070 100000
3 50 200 4.7 12 0.887290 100000
3 50 200 4.7 13 0.878410 100000
3 50 200 4.7 14 0.867240 100000
3 50 200 4.7 15 0.860350 100000
3 50 200 4.7 16 0.852660 100000
3 50 200 4.7 17 0.842540 100000
3 50 200 4.7 18 0.834060 100000
3 50 200 4.7 19 0.824330 100000
3 50 200 4.7 20 0.811800 100000
3 50 200 4.7 21 0.807470 100000
3 50 200 4.7 22 0.797800 100000
3 50 200 4.7 23 0.788690 100000
3 50 200 4.7 24 0.779950 100000
3 50 200 4.7 25 0.771190 100000
3 50 200 4.7 26 0.762270 100000
3 50 200 4.7 27 0.756500 100000
3 50 200 4.7 28 0.746370 100000
3 50 200 4.7 29 0.737220 100000
3 50 200 4.7 30 0.728400 100000
3 50 200 4.7 31 0.721120 100000
3 50 200 4.7 32 0.712580 100000
3 50 200 4.7 33 0.703780 100000
3 50 200 4.7 34 0.697400 100000
3 50 200 4.7 35 0.690660 100000
3 50 200 4.7 36 0.683320 100000
3 50 200 4.7 37 0.674430 100000
3 50 200 4.7 38 0.666880 100000
3 50 200 4.7 39 0.657670 100000
3 50 200 4.7 40 0.652210 100000
3 50 200 4.7 41 0.645970 100000
3 50 200 4.7 42 0.637390 100000
3 50 200 4.7 43 0.632150 100000
3 50 200 4.7 44 0.625550 100000
3 50 200 4.7 45 0.619930 100000
3 50 200 4.7 46 0.611630 100000
3 50 200 4.7 47 0.602850 100000
3 50 200 4.7 48 0.599310 100000
3 50 200 4.7 49 0.593470 100000
3 50 200 4.7 50 0.584590 100000
3 50 200 4.7 51 0.578730 100000
3 50 200 4.7 52 0.572950 100000
3 50 200 4.7 53 0.569910 100000
3 50 200 4.7 54 0.561720 100000
3 50 200 4.7 55 0.553640 100000
3 50 200 4.7 56 0.547180 100000
3 50 200 4.7 57 0.541400 100000
3 50 200 4.7 58 0.537650 100000
3 50 200 4.7 59 0.531410 100000
3 50 200 4.7 60 0.525570 100000
3 50 200 4.7 61 0.517660 100000
3 50 200 4.7 62 0.514830 100000
3 50 200 4.7 63 0.511440 100000
3 50 200 4.7 64 0.507870 100000
3 50 200 4.7 65 0.502720 100000
3 50 200 4.7 66 0.497040 100000
3 50 200 4.7 67 0.492750 100000
3 50 200 4.7 68 0.485350 100000
3 50 200 4.7 69 0.480890 100000
3 50 200 4.7 70 0.478320 100000
3 50 200 4.7 71 0.473180 100000
3 50 200 4.7 72 0.469540 100000
3 50 200 4.7 73 0.463040 100000
3 50 200 4.7 74 0.456040 100000
3 50 200 4.7 75 0.454410 100000
3 50 200 4.7 76 0.450980 100000
3 50 200 4.7 77 0.448170 100000
3 50 200 4.7 78 0.443170 100000
3 50 200 4.7 79 0.438310 100000
3 50 200 4.7 80 0.437360 100000
3 50 200 4.7 81 0.430720 100000
3 50 200 4.7 82 0.429410 100000
3 50 200 4.7 83 0.424980 100000
3 50 200 4.7 84 0.420650 100000
3 50 200 4.7 85 0.414750 100000
3 50 200 4.7 86 0.412520 100000
3 50 200 4.7 87 0.409210 100000
3 50 200 4.7 88 0.406960 100000
3 50 200 4.7 89 0.402520 100000
3 50 200 4.7 90 0.396180 100000
3 50 200 4.7 91 0.396020 100000
3 50 200 4.7 92 0.390440 100000
3 50 200 4.7 93 0.388350 100000
3 50 200 4.7 94 0.386400 100000
3 50 200 4.7 95 0.384840 100000
3 50 200 4.7 96 0.381410 100000
3 50 200 4.7 97 0.377050 100000
3 50 200 4.7 98 0.376290 100000
3 50 200 4.7 99 0.375270 100000
3 50 200 4.7 100 0.366930 100000
3 50 200 4.7 101 0.365320 100000
3 50 200 4.7 102 0.366080 100000
3 50 200 4.7 103 0.360140 100000
3 50 200 4.7 104 0.360230 100000
3 50 200 4.7 105 0.349930 100000
3 50 200 4.7 106 0.351170 100000
3 50 200 4.7 107 0.352380 100000
3 50 200 4.7 108 0.347020 100000
3 50 200 4.7 109 0.346340 100000
3 50 200 4.7 110 0.339840 100000
3 50 200 4.7 111 0.340800 100000
3 50 200 4.7 112 0.336200 100000
3 50 200 4.7 113 0.332150 100000
3 50 200 4.7 114 0.330870 100000
3 50 200 4.7 115 0.331490 100000
3 50 200 4.7 116 0.327360 100000
3 50 200 4.7 117 0.325820 100000
3 50 200 4.7 118 0.325080 100000
3 50 200 4.7 119 0.321630 100000
3 50 200 4.7 120 0.318030 100000
3 50 200 4.7 121 0.314620 100000
3 50 200 4.7 122 0.316240 100000
3 50 200 4.7 123 0.311060 100000
3 50 200 4.7 124 0.311050 100000
3 50 200 4.7 125 0.307970 100000
3 50 200 4.7 126 0.309810 100000
3 50 200 4.7 127 0.305840 100000
3 50 200 4.7 128 0.305400 100000
3 50 200 4.7 129 0.301040 100000
3 50 200 4.7 130 0.302290 100000
3 50 200 4.7 131 0.294690 100000
3 50 200 4.7 132 0.296900 100000
3 50 200 4.7 133 0.293900 100000
3 50 200 4.7 134 0.294870 100000
3 50 200 4.7 135 0.291550 100000
3 50 200 4.7 136 0.285010 100000
3 50 200 4.7 137 0.286140 100000
3 50 200 4.7 138 0.283730 100000
3 50 200 4.7 139 0.282960 100000
3 50 200 4.7 140 0.283190 100000
3 50 200 4.7 141 0.282790 100000
3 50 200 4.7 142 0.282460 100000
3 50 200 4.7 143 0.277250 100000
3 50 200 4.7 144 0.272850 100000
3 50 200 4.7 145 0.272110 100000
3 50 200 4.7 146 0.274330 100000
3 50 200 4.7 147 0.272110 100000
3 50 200 4.7 148 0.267380 100000
3 50 200 4.7 149 0.269810 100000
3 50 200 4.7 150 0.268580 100000
3 50 200 4.7 151 0.266190 100000
3 50 200 4.7 152 0.263710 100000
3 50 200 4.7 153 0.261550 100000
3 50 200 4.7 154 0.259320 100000
3 50 200 4.7 155 0.259400 100000
3 50 200 4.7 156 0.258560 100000
3 50 200 4.7 157 0.255370 100000
3 50 200 4.7 158 0.258390 100000
3 50 200 4.7 159 0.256140 100000
3 50 200 4.7 160 0.253190 100000
3 50 200 4.7 161 0.252370 100000
3 50 200 4.7 162 0.250990 100000
3 50 200 4.7 163 0.248800 100000
3 50 200 4.7 164 0.246110 100000
3 50 200 4.7 165 0.246080 100000
3 50 200 4.7 166 0.243240 100000
3 50 200 4.7 167 0.245190 100000
3 50 200 4.7 168 0.243860 100000
3 50 200 4.7 169 0.240400 100000
3 50 200 4.7 170 0.241900 100000
3 50 200 4.7 171 0.240940 100000
3 50 200 4.7 172 0.240730 100000
3 50 200 4.7 173 0.237720 100000
3 50 200 4.7 174 0.237080 100000
3 50 200 4.7 175 0.236440 100000
3 50 200 4.7 176 0.234300 100000
3 50 200 4.7 177 0.230780 100000
3 50 200 4.7 178 0.233950 100000
3 50 200 4.7 179 0.233100 100000
3 50 200 4.7 180 0.229810 100000
3 50 200 4.8 0 1.000000 100000
3 50 200 4.8 1 0.998140 100000
3 50 200 4.8 2 0.992360 100000
3 50 200 4.8 3 0.981750 100000
3 50 200 4.8 4 0.971130 100000
3 50 200 4.8 5 0.960360 100000
3 50 200 4.8 6 0.950830 100000
3 50 200 4.8 7 0.937420 100000
3 50 200 4.8 8 0.927570 100000
3 50 200 4.8 9 0.919450 100000
3 50 200 4.8 10 0.906860 100000
3 50 200 4.8 11 0.902260 100000
3 50 200 4.8 12 0.887560 100000
3 50 200 4.8 13 0.880890 100000
3 50 200 4.8 14 0.870330 100000
3 50 200 4.8 15 0.862470 100000
3 50 200 4.8 16 0.851290 100000
3 50 200 4.8 17 0.840940 100000
3 50 200 4.8 18 0.834590 100000
3 50 200 4.8 19 0.825850 100000
3 50 200 4.8 20 0.816780 100000
3 50 200 4.8 21 0.807510 100000
3 50 200 4.8 22 0.797690 100000
3 50 200 4.8 23 0.791440 100000
3 50 200 4.8 24 0.783450 100000
3 50 200 4.8 25 0.772620 100000
3 50 200 4.8 26 0.765140 100000
3 50 200 4.8 27 0.756170 100000
3 50 200 4.8 28 0.746770 100000
3 50 200 4.8 29 0.743440 100000
3 50 200 4.8 30 0.728240 100000
3 50 200 4.8 31 0.724240 100000
3 50 200 4.8 32 0.713470 100000
3 50 200 4.8 33 0.708370 100000
3 50 200 4.8 34 0.699170 100000
3 50 200 4.8 35 0.693240 100000
3 50 200 4.8 36 0.686320 100000
3 50 200 4.8 37 0.677370 100000
3 50 200 4.8 38 0.668770 100000
3 50 200 4.8 39 0.661250 100000
3 50 200 4.8 40 0.655080 100000
3 50 200 4.8 41 0.647310 100000
3 50 200 4.8 42 0.641010 100000
3 50 200 4.8 43 0.635260 100000
3 50 200 4.8 44 0.627260 100000
3 50 200 4.8 45 0.619830 100000
3 50 200 4.8 46 0.613370 100000
3 50 200 4.8 47 0.607130 100000
3 50 200 4.8 48 0.601770 100000
3 50 200 4.8 49 0.595860 100000
3 50 200 4.8 50 0.587440 100000
3 50 200 4.8 51 0.582580 100000
3 50 200 4.8 52 0.575610 100000
3 50 200 4.8 53 0.571840 100000
3 50 200 4.8 54 0.563390 100000
3 50 200 4.8 55 0.559450 100000
3 50 200 4.8 56 0.551790 100000
3 50 200 4.8 57 0.546860 100000
3 50 200 4.8 58 0.542450 100000
3 50 200 4.8 59 0.535390 100000
3 50 200 4.8 60 0.530600 100000
3 50 200 4.8 61 0.524030 100000
3 50 200 4.8 62 0.520020 100000
3 50 200 4.8 63 0.514810 100000
3 50 200 4.8 64 0.508810 100000
3 50 200 4.8 65 0.504570 100000
3 50 200 4.8 66 0.501650 100000
3 50 200 4.8 67 0.496790 100000
3 50 200 4.8 68 0.494570 100000
3 50 200 4.8 69 0.486090 100000
3 50 200 4.8 70 0.477760 100000
3 50 200 4.8 71 0.475960 100000
3 50 200 4.8 72 0.472040 100000
3 50 200 4.8 73 0.468890 100000
3 50 200 4.8 74 0.464310 100000
3 50 200 4.8 75 0.458160 100000
3 50 200 4.8 76 0.455180 100000
3 50 200 4.8 77 0.448500 100000
3 50 200 4.8 78 0.444590 100000
3 50 200 4.8 79 0.440820 100000
3 50 200 4.8 80 0.441220 100000
3 50 200 4.8 81 0.434470 100000
3 50 200 4.8 82 0.430300 100000
3 50 200 4.8 83 0.428420 100000
3 50 200 4.8 84 0.424320 100000
3 50 200 4.8 85 0.423250 100000
3 50 200 4.8 86 0.417230 100000
3 50 200 4.8 87 0.410720 100000
3 50 200 4.8 88 0.408680 100000
3 50 200 4.8 89 0.404850 100000
3 50 200 4.8 90 0.398740 100000
3 50 200 4.8 91 0.398260 100000
3 50 200 4.8 92 0.395540 100000
3 50 200 4.8 93 0.394300 100000
3 50 200 4.8 94 0.392810 100000
3 50 200 4.8 95 0.387400 100000
3 50 200 4.8 96 0.385170 100000
3 50 200 4.8 97 0.376400 100000
3 50 200 4.8 98 0.378300 100000
3 50 200 4.8 99 0.372530 100000
3 50 200 4.8 100 0.371120 100000
3 50 200 4.8 101 0.371390 100000
3 50 200 4.8 102 0.365160 100000
3 50 200 4.8 103 0.360520 100000
3 50 200 4.8 104 0.358530 100000
3 50 200 4.8 105 0.356970 100000
3 50 200 4.8 106 0.354670 100000
3 50 200 4.8 107 0.351640 100000
3 50 200 4.8 108 0.350880 100000
3 50 200 4.8 109 0.345520 100000
3 50 200 4.8 110 0.343330 100000
3 50 200 4.8 111 0.343520 100000
3 50 200 4.8 112 0.339550 100000
3 50 200 4.8 113 0.339140 100000
3 50 200 4.8 114 0.334130 100000
3 50 200 4.8 115 0.332490 100000
3 50 200 4.8 116 0.330940 100000
3 50 200 4.8 117 0.330170 100000
3 50 200 4.8 118 0.323330 100000
3 50 200 4.8 119 0.325060 100000
3 50 200 4.8 120 0.322460 100000
3 50 200 4.8 121 0.320810 100000
3 50 200 4.8 122 0.315600 100000
3 50 200 4.8 123 0.317190 100000
3 50 200 4.8 124 0.313850 100000
3 50 200 4.8 125 0.313000 100000
3 50 200 4.8 126 0.310500 100000
3 50 200 4.8 127 0.306020 100000
3 50 200 4.8 128 0.301700 100000
3 50 200 4.8 129 0.305860 100000
3 50 200 4.8 130 0.302180 100000
3 50 200 4.8 131 0.300640 100000
3 50 200 4.8 132 0.297800 100000
3 50 200 4.8 133 0.296910 100000
3 50 200 4.8 134 0.292160 100000
3 50 200 4.8 135 0.292680 100000
3 50 200 4.8 136 0.291150 100000
3 50 200 4.8 137 0.290000 100000
3 50 200 4.8 138 0.290270 100000
3 50 200 4.8 139 0.285930 100000
3 50 200 4.8 140 0.283280 100000
3 50 200 4.8 141 0.282200 100000
3 50 200 4.8 142 0.277750 100000
3 50 200 4.8 143 0.278390 100000
3 50 200 4.8 144 0.276130 100000
3 50 200 4.8 145 0.275480 100000
3 50 200 4.8 146 0.274270 100000
3 50 200 4.8 147 0.274400 100000
3 50 200 4.8 148 0.270220 100000
3 50 200 4.8 149 0.271010 100000
3 50 200 4.8 150 0.269140 100000
3 50 200 4.8 151 0.267810 100000
3 50 200 4.8 152 0.266190 100000
3 50 200 4.8 153 0.262770 100000
3 50 200 4.8 154 0.263550 100000
3 50 200 4.8 155 0.262230 100000
3 50 200 4.8 156 0.261280 100000
3 50 200 4.8 157 0.260090 100000
3 50 200 4.8 158 0.258050 100000
3 50 200 4.8 159 0.255280 100000
3 50 200 4.8 160 0.253560 100000
3 50 200 4.8 161 0.256450 100000
3 50 200 4.8 162 0.249860 100000
3 50 200 4.8 163 0.248520 100000
3 50 200 4.8 164 0.251190 100000
3 50 200 4.8 165 0.249130 100000
3 50 200 4.8 166 0.245650 100000
3 50 200 4.8 167 0.250260 100000
3 50 200 4.8 168 0.245910 100000
3 50 200 4.8 169 0.244670 100000
3 50 200 4.8 170 0.241570 100000
3 50 200 4.8 171 0.242340 100000
3 50 200 4.8 172 0.243250 100000
3 50 200 4.8 173 0.240590 100000
3 50 200 4.8 174 0.237730 100000
3 50 200 4.8 175 0.236870 100000
3 50 200 4.8 176 0.234890 100000
3 50 200 4.8 177 0.234040 100000
3 50 200 4.8 178 0.237130 100000
3 50 200 4.8 179 0.232660 100000
3 50 200 4.8 180 0.232770 100000
3 50 200 4.9 0 1.000000 100000
3 50 200 4.9 1 0.998250 100000
3 50 200 4.9 2 0.991150 100000
3 50 200 4.9 3 0.983110 100000
3 50 200 4.9 4 0.971620 100000
3 50 200 4.9 5 0.958960 100000
3 50 200 4.9 6 0.948080 100000
3 50 200 4.9 7 0.938220 100000
3 50 200 4.9 8 0.929270 100000
3 50 200 4.9 9 0.920460 100000
3 50 200 4.9 10 0.912700 100000
3 50 200 4.9 11 0.901560 100000
3 50 200 4.9 12 0.892580 100000
3 50 200 4.9 13 0.882210 100000
3 50 200 4.9 14 0.873640 100000
3 50 200 4.9 15 0.862090 100000
3 50 200 4.9 16 0.856330 100000
3 50 200 4.9 17 0.847240 100000
3 50 200 4.9 18 0.836130 100000
3 50 200 4.9 19 0.826400 100000
3 50 200 4.9 20 0.819890 100000
3 50 200 4.9 21 0.807490 100000
3 50 200 4.9 22 0.801790 100000
3 50 200 4.9 23 0.790900 100000
3 50 200 4.9 24 0.785600 100000
3 50 200 4.9 25 0.776050 100000
3 50 200 4.9 26 0.767720 100000
3 50 200 4.9 27 0.759750 100000
3 50 200 4.9 28 0.751690 100000
3 50 200 4.9 29 0.742530 100000
3 50 200 4.9 30 0.735260 100000
3 50 200 4.9 31 0.727050 100000
3 50 200 4.9 32 0.719060 100000
3 50 200 4.9 33 0.710880 100000
3 50 200 4.9 34 0.701630 100000
3 50 200 4.9 35 0.694710 100000
3 50 200 4.9 36 0.688070 100000
3 50 200 4.9 37 0.680790 100000
3 50 200 4.9 38 0.673550 100000
3 50 200 4.9 39 0.667570 100000
3 50 200 4.9 40 0.656140 100000
3 50 200 4.9 41 0.651500 100000
3 50 200 4.9 42 0.644500 100000
3 50 200 4.9 43 0.637280 100000
3 50 200 4.9 44 0.629610 100000
3 50 200 4.9 45 0.623870 100000
3 50 200 4.9 46 0.615380 100000
3 50 200 4.9 47 0.610940 100000
3 50 200 4.9 48 0.604110 100000
3 50 200 4.9 49 0.598270 100000
3 50 200 4.9 50 0.589370 100000
3 50 200 4.9 51 0.582150 100000
3 50 200 4.9 52 0.578900 100000
3 50 200 4.9 53 0.571140 100000
3 50 200 4.9 54 0.566680 100000
3 50 200 4.9 55 0.562300 100000
3 50 200 4.9 56 0.555100 100000
3 50 200 4.9 57 0.549320 100000
3 50 200 4.9 58 0.546510 100000
3 50 200 4.9 59 0.539910 100000
3 50 200 4.9 60 0.533220 100000
3 50 200 4.9 61 0.525760 100000
3 50 200 4.9 62 0.526350 100000
3 50 200 4.9 63 0.517840 100000
3 50 200 4.9 64 0.510900 100000
3 50 200 4.9 65 0.507740 100000
3 50 200 4.9 66 0.501660 100000
3 50 200 4.9 67 0.498410 100000
3 50 200 4.9 68 0.494330 100000
3 50 200 4.9 69 0.489660 100000
3 50 200 4.9 70 0.484020 100000
3 50 200 4.9 71 0.479010 100000
3 50 200 4.9 72 0.473320 100000
3 50 200 4.9 73 0.468400 100000
3 50 200 4.9 74 0.465140 100000
3 50 200 4.9 75 0.460650 100000
3 50 200 4.9 76 0.458320 100000
3 50 200 4.9 77 0.453380 100000
3 50 200 4.9 78 0.451420 100000
3 50 200 4.9 79 0.445960 100000
3 50 200 4.9 80 0.441630 100000
3 50 200 4.9 81 0.438330 100000
3 50 200 4.9 82 0.435460 100000
3 50 200 4.9 83 0.431510 100000
3 50 200 4.9 84 0.424900 100000
3 50 200 4.9 85 0.424720 100000
3 50 200 4.9 86 0.418550 100000
3 50 200 4.9 87 0.413430 100000
3 50 200 4.9 88 0.410850 100000
3 50 200 4.9 89 0.409460 100000
3 50 200 4.9 90 0.400420 100000
3 50 200 4.9 91 0.401100 100000
3 50 200 4.9 92 0.396690 100000
3 50 200 4.9 93 0.397120 100000
3 50 200 4.9 94 0.392290 100000
3 50 200 4.9 95 0.387370 100000
3 50 200 4.9 96 0.385540 100000
3 50 200 4.9 97 0.379510 100000
3 50 200 4.9 98 0.375920 100000
3 50 200 4.9 99 0.376170 100000
